P_FRQ,Mecanizado,Tiempo,CH,RISE,COUN,ENER,DURATION,AMP,A_FRQ,RMS,ASL,PCNTS,R_FRQ,I_FRQ,SIG_STRNGTH,ABS_ENERGY,C_FRQ,Herramienta
87,3,2.433384199999992,1,0,3,0,113,52,27,0.232,70,1,17,1000,12566.0,384.993,293,Usada
87,3,2.4343279999999936,1,1,2,0,26,52,77,0.232,70,1,41,1000,3142.0,292.369,510,Usada
87,3,2.4347921999999897,1,3018,407,1000,4737,83,86,0.232,70,250,91,82,6278000.0,2647000.0,303,Usada
102,3,2.436241999999993,2,1622,203,170,2286,69,89,0.04,55,142,92,87,1075000.0,92332.0,234,Usada
102,3,2.438973500000003,2,0,21,10,491,62,43,0.04,55,1,40,1000,75487.0,2247.0,457,Usada
92,3,2.440285199999991,1,149,18,10,627,54,29,0.232,70,4,29,26,76037.0,1785.0,317,Usada
122,3,2.4415194999999983,1,9,3,0,42,51,71,0.232,70,2,31,222,6253.0,297.078,405,Usada
102,3,2.44254149999999,1,16,28,10,392,56,71,0.232,70,2,69,125,77805.0,2611.0,458,Usada
87,3,2.4433899999999937,1,1863,349,860,3720,83,94,0.234,70,181,90,97,5421000.0,2087000.0,243,Usada
102,3,2.4439589999999924,2,1726,177,140,2169,68,82,0.04,55,144,74,83,882884.0,71331.0,251,Usada
92,3,2.4466297999999966,2,285,28,10,464,56,60,0.04,55,18,55,63,93391.0,3199.0,382,Usada
229,3,2.4479307999999946,1,439,26,10,757,54,34,0.234,70,10,50,22,97905.0,2460.0,354,Usada
229,3,2.4492295000000013,1,79,3,0,79,50,38,0.234,70,3,0,37,8876.0,321.821,335,Usada
97,3,2.4499792999999954,1,79,1,0,0,50,0,0.234,70,1,0,12,0.0,62.22,704,Usada
92,3,2.450477499999991,1,276,11,0,286,54,38,0.234,70,10,111,36,41419.0,1216.0,321,Usada
92,3,2.451195499999997,1,1500,354,780,3588,80,99,0.236,70,151,97,100,4934000.0,1644000.0,266,Usada
92,3,2.451808799999995,2,1369,176,160,2124,69,83,0.04,55,124,68,90,1018000.0,94084.0,222,Usada
92,3,2.4545141999999913,2,1369,1,160,2124,50,0,0.04,55,1,0,0,1018000.0,130.619,253,Usada
92,3,2.4555687999999947,1,22,2,0,43,51,47,0.236,70,1,50,45,6649.0,279.737,608,Usada
87,3,2.456059499999995,1,115,14,0,214,54,65,0.236,70,8,60,69,40718.0,1331.0,303,Usada
122,3,2.456846299999995,1,20,9,0,143,53,63,0.236,70,3,49,150,23119.0,782.45,345,Usada
92,3,2.457662499999998,1,20,1,0,143,50,7,0.236,70,1,0,50,23119.0,138.289,664,Usada
112,3,2.4582169999999905,1,52,10,0,232,56,43,0.236,70,5,27,96,37088.0,1231.0,344,Usada
92,3,2.459132699999998,1,1865,330,690,3301,80,100,0.236,70,207,85,110,4349000.0,1374000.0,211,Usada
92,3,2.4594634999999982,2,1627,171,140,1965,66,87,0.04,55,142,85,87,905545.0,69407.0,244,Usada
92,3,2.4619209999999896,2,168,11,0,174,53,63,0.04,55,10,200,59,32391.0,1230.0,366,Usada
92,3,2.4629786999999936,1,0,1,0,1,50,1000,0.236,70,1,0,1000,274.5,160.163,352,Usada
87,3,2.4634346999999934,1,247,46,20,847,57,54,0.236,70,18,46,72,149114.0,4710.0,364,Usada
92,3,2.4648646999999926,1,11,1,0,11,50,91,0.236,70,1,0,90,1373.0,214.95,394,Usada
92,3,2.4659065000000027,1,20,5,0,52,52,96,0.236,70,2,96,100,10065.0,407.47,550,Usada
92,3,2.4664810000000017,1,20,1,0,52,50,19,0.236,70,1,0,50,10065.0,80.999,356,Usada
87,3,2.466919500000003,1,1231,318,670,3430,78,93,0.236,70,126,87,102,4186000.0,1175000.0,210,Usada
92,3,2.467169499999997,2,1180,174,150,2086,69,83,0.04,55,93,89,78,955748.0,81732.0,240,Usada
92,3,2.4696950000000015,2,27,23,10,332,57,69,0.04,55,3,65,111,78690.0,3033.0,293,Usada
87,3,2.470799299999996,1,0,1,0,0,50,0,0.236,70,1,0,1000,61.0,123.261,332,Usada
87,3,2.47123049999999,1,0,22,10,649,59,34,0.236,70,1,32,1000,92629.0,2343.0,433,Usada
92,3,2.472417699999994,1,0,1,10,649,50,2,0.236,70,1,0,1000,92629.0,121.722,401,Usada
97,3,2.4735886999999934,1,188,9,0,244,54,37,0.236,70,6,53,31,34374.0,1007.0,527,Usada
87,3,2.474267299999994,1,11,2,0,146,50,14,0.236,70,1,7,90,13268.0,355.046,361,Usada
102,3,2.4747979999999927,2,492,189,210,2171,71,87,0.04,55,41,88,83,1344000.0,158896.0,220,Usada
92,3,2.4748446999999913,1,264,307,680,3341,78,92,0.236,70,31,89,117,4297000.0,1312000.0,193,Usada
92,3,2.4776246999999927,2,92,3,0,103,51,29,0.04,55,3,0,32,14274.0,439.538,449,Usada
87,3,2.4786154999999894,1,385,26,10,642,54,40,0.236,70,16,39,41,87871.0,2176.0,436,Usada
92,3,2.4799051999999904,1,43,5,0,70,54,71,0.236,70,2,111,46,12047.0,394.571,572,Usada
87,3,2.4804049999999904,1,109,8,0,199,51,40,0.236,70,7,11,64,28030.0,734.333,417,Usada
97,3,2.481328199999993,1,334,17,0,361,54,47,0.236,70,15,76,44,54412.0,1645.0,562,Usada
102,3,2.482117500000001,1,1797,346,640,3493,80,99,0.238,70,189,92,105,4011000.0,1173000.0,212,Usada
102,3,2.4826096999999976,2,493,180,150,2020,68,89,0.04,55,44,89,89,982954.0,95045.0,228,Usada
107,3,2.485231799999994,2,134,12,0,176,56,68,0.04,55,9,73,67,35288.0,1348.0,395,Usada
87,3,2.486273699999998,1,1,3,0,84,52,36,0.238,70,1,24,1000,12139.0,415.736,338,Usada
92,3,2.486979699999992,1,94,7,0,207,54,34,0.238,70,3,35,31,27115.0,762.38,537,Usada
92,3,2.4877699999999976,1,4,4,0,94,51,43,0.238,70,1,33,250,11804.0,323.648,431,Usada
87,3,2.4883019999999902,1,11,2,0,11,50,182,0.238,70,2,0,181,1891.0,196.724,370,Usada
92,3,2.4888727999999958,1,60,9,0,141,54,64,0.238,70,4,61,66,22082.0,661.483,423,Usada
87,3,2.489446799999996,1,60,1,0,141,50,7,0.238,70,1,0,16,22082.0,68.643,408,Usada
92,3,2.4899096999999983,1,1472,332,690,3418,80,97,0.238,70,155,90,105,4359000.0,1339000.0,193,Usada
102,3,2.490208999999993,2,1360,177,150,2106,67,84,0.042,55,118,79,86,998845.0,86729.0,226,Usada
92,3,2.4927617999999967,2,4,1,0,5,51,200,0.042,55,1,0,250,1098.0,148.667,392,Usada
87,3,2.4938029999999998,1,1472,1,0,0,50,0,0.238,70,1,0,0,0.0,50.323,339,Usada
87,3,2.49425149999999,1,3,1,0,4,50,250,0.238,70,1,0,333,976.0,162.8,345,Usada
87,3,2.494745999999992,1,30,7,0,149,52,47,0.238,70,3,33,100,20740.0,601.201,368,Usada
87,3,2.4958931999999976,1,0,1,0,5,50,200,0.238,70,1,0,1000,1007.0,200.91,626,Usada
87,3,2.496596699999998,1,110,2,0,110,50,18,0.238,70,2,0,18,12292.0,399.47,544,Usada
92,3,2.49734269999999,1,110,1,0,110,50,9,0.238,70,1,0,9,12292.0,111.519,585,Usada
97,3,2.4977772999999956,1,1603,322,740,3100,83,104,0.238,70,176,97,109,4624000.0,1667000.0,204,Usada
92,3,2.4978831999999898,2,1609,199,200,2177,70,91,0.042,55,149,88,92,1303000.0,146663.0,219,Usada
107,3,2.5007131999999928,2,32,2,0,32,50,63,0.042,55,2,0,62,3782.0,208.966,385,Usada
87,3,2.501921699999997,1,0,1,0,1,51,1000,0.238,70,1,0,1000,549.0,208.738,540,Usada
97,3,2.503152499999999,1,0,1,0,21,50,48,0.238,70,1,0,1000,2531.0,129.457,597,Usada
97,3,2.504264499999991,1,184,23,10,385,56,60,0.238,70,8,75,43,71858.0,2430.0,498,Usada
92,3,2.5052379999999914,1,184,1,10,385,50,3,0.238,70,1,0,5,71858.0,164.1,444,Usada
92,3,2.5055314999999894,2,410,185,190,2171,69,85,0.042,55,29,88,70,1249000.0,131052.0,221,Usada
87,3,2.505672500000003,1,1096,294,740,2938,81,100,0.238,70,115,97,104,4663000.0,1833000.0,200,Usada
92,3,2.5082166999999913,2,224,10,0,305,53,33,0.042,55,5,62,22,38400.0,1078.0,392,Usada
92,3,2.5094151999999923,1,539,17,10,556,53,31,0.238,70,16,58,29,68320.0,1668.0,451,Usada
92,3,2.510694000000001,1,539,1,10,556,50,2,0.238,70,1,0,1,68320.0,77.498,624,Usada
102,3,2.5119770000000017,1,398,38,10,718,56,53,0.238,70,26,37,65,122793.0,3716.0,478,Usada
92,3,2.5131315,1,1522,340,630,3272,80,104,0.24,70,173,95,113,3994000.0,1136000.0,201,Usada
92,3,2.513310699999991,2,1658,191,170,2310,67,83,0.042,55,147,67,88,1082000.0,93186.0,224,Usada
92,3,2.5160621999999933,2,68,9,0,247,55,36,0.042,55,3,33,44,37759.0,1219.0,346,Usada
92,3,2.517101299999993,1,1522,1,630,3272,50,0,0.24,70,1,0,0,3994000.0,149.259,213,Usada
87,3,2.517536199999995,1,0,6,0,158,56,38,0.24,70,1,31,1000,17751.0,543.734,421,Usada
102,3,2.518620299999995,1,151,5,0,161,51,31,0.24,70,4,111,26,19825.0,523.735,683,Usada
87,3,2.5192414999999926,1,0,1,0,0,50,0,0.24,70,1,0,1000,183.0,149.868,375,Usada
87,3,2.5197089999999918,1,30,26,10,363,57,72,0.24,70,4,66,133,73719.0,2473.0,388,Usada
92,3,2.5206514999999996,1,21,2,0,21,51,95,0.24,70,2,0,95,2958.0,158.101,400,Usada
92,3,2.520999500000002,2,1563,170,130,2032,66,84,0.042,55,137,70,87,840062.0,65098.0,244,Usada
97,3,2.5211087999999933,1,1182,275,520,2768,80,99,0.24,70,137,87,115,3270000.0,858513.0,206,Usada
92,3,2.5237592999999947,2,4,1,0,5,50,200,0.042,55,1,0,250,1159.0,187.415,473,Usada
92,3,2.524766999999997,1,5,7,0,192,53,36,0.24,70,1,32,200,27816.0,747.895,535,Usada
92,3,2.526062699999997,1,0,1,0,0,50,0,0.24,70,1,0,1000,30.5,106.124,640,Usada
87,3,2.526528799999994,1,0,1,0,0,50,0,0.24,70,1,0,1000,61.0,126.849,348,Usada
97,3,2.5273514999999946,1,36,19,0,304,56,63,0.24,70,3,59,83,60024.0,2117.0,545,Usada
92,3,2.5282291999999984,1,26,4,0,132,51,30,0.24,70,2,18,76,13512.0,327.554,429,Usada
92,3,2.528751799999995,2,1370,179,130,2190,66,82,0.042,55,114,79,83,873520.0,64510.0,244,Usada
92,3,2.5287924999999944,1,178,264,540,2851,78,93,0.24,70,21,90,117,3432000.0,956459.0,216,Usada
92,3,2.5324976999999933,1,21,1,0,21,50,48,0.24,70,1,0,47,3538.0,192.785,599,Usada
97,3,2.5350996999999893,1,173,12,0,224,54,54,0.24,70,8,80,46,34770.0,1046.0,543,Usada
92,3,2.536036999999993,1,173,1,0,224,50,4,0.24,70,1,0,5,34770.0,93.168,614,Usada
92,3,2.5364270000000033,2,532,75,60,868,67,86,0.042,55,49,77,92,390370.0,30971.0,260,Usada
92,3,2.5364694999999955,1,1357,243,480,2683,82,91,0.24,70,151,69,111,3056000.0,974343.0,238,Usada
92,3,2.5377276999999907,2,156,64,80,714,71,90,0.042,55,17,84,108,504226.0,68065.0,233,Usada
92,3,2.540348199999997,1,25,8,0,102,54,78,0.24,70,3,65,120,19611.0,679.791,570,Usada
92,3,2.5414514999999938,1,4,1,0,4,50,250,0.24,70,1,0,250,945.5,120.544,626,Usada
87,3,2.542817999999997,1,0,1,0,62,51,16,0.24,70,1,0,1000,5551.0,219.6,585,Usada
92,3,2.5434192999999965,1,37,2,0,46,50,43,0.24,70,2,0,54,5978.0,241.227,351,Usada
92,3,2.5439679999999925,1,1748,268,470,3104,79,86,0.24,70,177,67,101,2964000.0,781885.0,204,Usada
92,3,2.5441816999999958,2,346,58,40,684,65,85,0.042,55,32,77,92,295820.0,24940.0,254,Usada
92,3,2.5453021999999947,2,221,77,60,942,66,82,0.042,55,21,77,95,380762.0,28850.0,255,Usada
97,3,2.5478284999999943,1,214,8,0,282,54,28,0.24,70,6,29,28,30836.0,738.626,624,Usada
92,3,2.549091699999991,1,0,1,0,21,50,48,0.24,70,1,0,1000,2745.0,217.408,709,Usada
87,3,2.5496167999999955,1,145,2,0,146,51,14,0.24,70,2,0,13,17721.0,404.84,410,Usada
97,3,2.55071199999999,1,0,1,0,4,50,250,0.24,70,1,0,1000,884.5,127.62,596,Usada
97,3,2.551351699999998,1,0,1,0,0,50,0,0.24,70,1,0,1000,30.5,225.985,527,Usada
102,3,2.5517447999999945,2,1537,168,150,2075,70,81,0.042,55,125,80,81,967673.0,96185.0,228,Usada
92,3,2.5517856999999964,1,1343,272,570,2964,79,92,0.236,70,137,83,102,3585000.0,1046000.0,253,Usada
97,3,2.5557211999999936,1,20,2,0,21,51,95,0.236,70,2,0,100,3386.0,221.328,567,Usada
87,3,2.556237199999998,1,31,1,0,32,50,31,0.236,70,1,0,32,3782.0,166.269,352,Usada
97,3,2.5569890000000015,1,31,1,0,0,50,0,0.236,70,1,0,32,0.0,118.033,659,Usada
87,3,2.5574999999999903,1,31,1,0,0,50,0,0.236,70,1,0,32,0.0,80.959,382,Usada
92,3,2.5582517999999936,1,221,31,10,629,56,49,0.236,70,9,53,40,100833.0,3119.0,552,Usada
92,3,2.559334199999995,1,531,242,550,2532,81,96,0.236,70,52,95,97,3440000.0,1080000.0,218,Usada
92,3,2.5594952999999947,2,503,77,60,837,68,92,0.042,55,46,92,91,412787.0,38932.0,242,Usada
92,3,2.56078269999999,2,314,73,70,759,67,96,0.042,55,36,83,114,466955.0,49065.0,242,Usada
87,3,2.5623081999999897,1,63,13,0,331,54,39,0.236,70,2,41,31,50660.0,1377.0,360,Usada
92,3,2.563217199999997,1,47,1,0,47,50,21,0.236,70,1,0,21,3599.0,278.701,381,Usada
92,3,2.565088000000003,1,0,1,0,0,50,0,0.23,70,1,0,1000,61.0,164.251,572,Usada
97,3,2.5658406999999954,1,31,7,0,68,55,103,0.23,70,4,83,129,19002.0,867.093,471,Usada
87,3,2.5663641999999953,1,61,11,0,203,54,54,0.23,70,6,35,98,33154.0,1019.0,353,Usada
97,3,2.5669987999999933,1,538,276,540,2943,78,94,0.23,70,56,91,104,3410000.0,933365.0,212,Usada
92,3,2.567196999999993,2,1421,198,170,2177,69,91,0.042,55,132,87,92,1106000.0,107830.0,225,Usada
87,3,2.570882999999995,1,5,1,0,5,50,200,0.23,70,1,0,200,1159.0,156.98,601,Usada
87,3,2.5713829999999973,1,0,1,0,41,50,24,0.23,70,1,0,1000,6283.0,258.24,340,Usada
87,3,2.5724931999999967,1,33,1,0,34,50,29,0.23,70,1,0,30,3965.0,245.715,600,Usada
97,3,2.5734712999999942,1,181,6,0,228,51,26,0.23,70,5,21,27,25590.0,659.734,543,Usada
87,3,2.574131499999993,1,22,11,0,141,55,78,0.228,70,3,67,136,31171.0,1142.0,344,Usada
92,3,2.5747861999999913,1,1521,220,600,2297,79,96,0.228,70,148,92,97,3767000.0,1259000.0,191,Usada
92,3,2.574936699999995,2,380,76,60,799,66,95,0.042,55,35,98,92,425475.0,37669.0,253,Usada
102,3,2.5761771999999894,2,338,83,100,915,70,91,0.042,55,34,84,100,631442.0,82605.0,211,Usada
97,3,2.5783076999999963,1,5,1,0,5,50,200,0.228,70,1,0,200,732.0,108.032,713,Usada
92,3,2.5787631999999974,1,31,21,10,470,55,45,0.228,70,3,41,96,68472.0,1968.0,472,Usada
87,3,2.580161199999992,1,5,3,0,56,52,54,0.228,70,1,40,200,9272.0,366.084,595,Usada
97,3,2.5811759999999992,1,24,3,0,35,51,86,0.228,70,2,90,83,5582.0,295.932,586,Usada
92,3,2.5817704999999904,1,25,1,0,25,50,40,0.228,70,1,0,40,3203.0,170.489,365,Usada
92,3,2.5823324999999926,1,1530,237,470,2786,77,85,0.224,70,140,77,91,2998000.0,747209.0,215,Usada
92,3,2.5825966999999963,2,1809,176,150,2153,67,82,0.042,55,148,81,81,995673.0,89216.0,238,Usada
92,3,2.5859995,1,156,9,0,187,53,48,0.224,70,6,96,38,29646.0,952.852,567,Usada
92,3,2.586712199999994,1,21,7,0,188,51,37,0.224,70,3,24,142,25681.0,731.1,396,Usada
102,3,2.587875299999993,1,0,1,0,0,50,0,0.224,70,1,0,1000,30.5,81.272,712,Usada
92,3,2.588938799999994,1,41,4,0,62,51,65,0.224,70,2,95,48,8937.0,309.754,677,Usada
92,3,2.589531199999996,1,9,2,0,9,51,222,0.224,70,2,0,222,1037.0,95.607,391,Usada
87,3,2.590025499999996,1,0,1,0,1,52,1000,0.224,70,1,0,1000,396.5,119.311,358,Usada
92,3,2.590413799999993,2,1517,157,140,1995,68,79,0.042,55,120,77,79,888435.0,78648.0,240,Usada
97,3,2.5904621999999904,1,1392,195,450,2058,79,95,0.224,70,136,88,97,2830000.0,902301.0,314,Usada
102,3,2.594148500000003,1,57,6,0,264,52,23,0.224,70,3,14,52,28365.0,686.035,535,Usada
102,3,2.5955604999999906,1,4,2,0,16,51,125,0.218,69,1,90,250,2654.0,195.989,576,Usada
97,3,2.596553499999999,1,191,23,10,476,55,48,0.218,69,6,59,31,74481.0,2120.0,514,Usada
87,3,2.5977060000000023,1,0,2,0,15,51,133,0.218,69,1,71,1000,2867.0,152.52,623,Usada
92,3,2.5980784999999997,2,383,51,30,667,62,76,0.04,55,29,77,75,189222.0,9884.0,303,Usada
87,3,2.5981577999999956,1,1255,191,340,2438,78,78,0.218,69,110,68,87,2163000.0,537934.0,276,Usada
92,3,2.5991909999999905,2,311,81,60,933,69,87,0.04,55,28,85,90,435296.0,42128.0,230,Usada
92,3,2.6018145000000032,1,110,6,0,126,52,48,0.218,69,5,62,45,17599.0,501.704,529,Usada
97,3,2.6043140000000022,1,273,18,0,317,53,57,0.214,69,15,69,54,54260.0,1621.0,517,Usada
102,3,2.6054247999999944,1,0,1,0,0,50,0,0.214,69,1,0,1000,30.5,113.041,555,Usada
92,3,2.605802499999996,2,378,46,30,562,66,82,0.04,55,32,76,84,236711.0,19710.0,270,Usada
92,3,2.605860199999995,1,215,61,90,706,72,86,0.214,69,23,77,106,591426.0,98209.0,247,Usada
92,3,2.606913199999994,2,399,70,50,816,65,86,0.04,55,38,76,95,324459.0,23180.0,262,Usada
102,3,2.6071264999999926,1,197,76,200,796,76,95,0.214,69,21,91,106,1299000.0,385558.0,235,Usada
97,3,2.609144999999998,1,15,6,0,153,53,39,0.214,69,2,29,133,17599.0,464.774,630,Usada
97,3,2.610871500000002,1,0,1,0,5,51,200,0.214,69,1,0,1000,1281.0,149.838,631,Usada
92,3,2.612277999999989,1,52,7,0,188,53,37,0.214,69,4,22,76,27816.0,701.149,575,Usada
92,3,2.613074999999995,1,722,96,120,1162,74,83,0.214,69,59,84,81,776896.0,133887.0,254,Usada
92,3,2.613507999999996,2,311,61,40,727,65,84,0.038,55,26,84,83,295149.0,21984.0,276,Usada
97,3,2.6149561999999946,1,0,55,90,633,79,87,0.21,69,1,85,1000,607255.0,137119.0,216,Usada
92,3,2.614963199999991,2,118,45,40,491,65,92,0.038,55,12,88,101,251473.0,21781.0,239,Usada
92,3,2.6170901999999927,1,3,2,0,103,50,19,0.21,69,1,10,333,8296.0,247.908,630,Usada
97,3,2.6178912999999966,1,0,1,0,0,50,0,0.21,69,1,0,1000,183.0,56.928,740,Usada
92,3,2.6185100000000006,1,3,1,0,4,50,250,0.21,69,1,0,333,640.5,119.109,534,Usada
92,3,2.6194665000000015,1,303,27,10,594,56,45,0.21,69,12,51,39,82289.0,2188.0,613,Usada
87,3,2.620518500000003,1,4,1,0,4,50,250,0.21,69,1,0,250,640.5,90.362,373,Usada
92,3,2.6209652999999946,1,1705,203,360,2284,76,89,0.21,69,151,89,88,2285000.0,587916.0,209,Usada
107,3,2.621157299999993,2,262,62,30,677,64,92,0.038,55,24,91,91,247751.0,16652.0,271,Usada
92,3,2.6222746999999913,2,483,86,100,1041,69,83,0.038,54,48,68,99,650138.0,78274.0,223,Usada
102,3,2.6238692999999955,1,1705,1,360,2284,50,0,0.206,69,1,0,0,2285000.0,127.794,253,Usada
92,3,2.6248581999999914,1,9,1,0,9,50,111,0.206,69,1,0,111,1190.0,112.423,603,Usada
87,3,2.626154299999996,1,43,4,0,48,51,83,0.206,69,3,250,69,7534.0,265.238,542,Usada
102,3,2.627175499999993,1,251,16,0,429,56,37,0.206,69,9,39,35,58163.0,1603.0,581,Usada
97,4,0.0,1,10434,2051,4010,20000,80,103,0.034,53,1040,105,99,25049000.0,6003000.0,332,Usada
92,4,0.001699500000000853,2,0,1,0,0,50,0,0.0,26,1,0,1000,30.5,92.017,492,Usada
102,4,0.0028516999999936843,2,35,7,0,112,53,63,0.0,26,4,39,114,18636.0,678.511,446,Usada
102,4,0.0035924999999963347,2,0,1,0,0,50,0,0.0,26,1,0,1000,30.5,102.436,537,Usada
102,4,0.004537799999994263,2,214,22,10,516,53,43,0.0,26,6,53,28,81069.0,2229.0,434,Usada
92,4,0.005788699999996538,2,923,99,50,1633,60,61,0.0,26,51,67,55,360571.0,14592.0,353,Usada
92,4,0.007888699999995197,2,1286,111,60,1840,59,60,0.0,26,83,50,64,380731.0,13459.0,338,Usada
102,4,0.010165799999995784,2,468,155,90,2230,65,70,0.002,32,33,69,70,571265.0,27162.0,301,Usada
92,4,0.01286019999999155,2,366,205,130,3488,62,59,0.002,32,35,54,95,853543.0,41758.0,290,Usada
92,4,0.016791499999996518,2,1241,181,130,2325,67,78,0.002,32,101,73,81,837103.0,57291.0,317,Usada
92,4,0.019572299999992993,2,2392,255,160,3316,66,77,0.006,38,182,79,76,1055000.0,67002.0,284,Usada
97,4,0.020332699999997317,1,17768,2378,5910,20000,80,119,0.058,58,2103,123,118,36961000.0,11256000.0,218,Usada
92,4,0.02332869999999332,2,2492,1633,1110,20000,70,82,0.01,43,185,82,74,6976000.0,450523.0,291,Usada
92,4,0.04067549999999187,1,18353,2598,8710,20000,87,130,0.09,62,2380,132,129,54409000.0,26774000.0,285,Usada
102,4,0.04366179999999531,2,18713,1768,1260,19998,70,88,0.014,46,1638,101,87,7923000.0,557251.0,269,Usada
97,4,0.06100769999999045,1,16656,2952,12720,20000,88,148,0.136,65,2447,151,146,79513000.0,51828000.0,258,Usada
102,4,0.06400569999999561,2,9263,1943,1490,19998,69,97,0.018,48,884,98,95,9351000.0,752079.0,244,Usada
102,4,0.08133979999999497,1,4660,2920,13030,20000,91,146,0.172,67,677,146,145,81432000.0,56487000.0,234,Usada
92,4,0.08434079999999256,2,16568,1927,1510,20000,67,96,0.022,50,1600,95,96,9461000.0,741211.0,241,Usada
97,4,0.10167849999999135,1,4976,3000,12440,20000,88,150,0.198,68,785,147,157,77748000.0,49640000.0,244,Usada
92,4,0.10468199999999683,2,2053,1905,1530,19995,70,95,0.024,51,196,95,95,9613000.0,815374.0,255,Usada
87,4,0.12202429999999254,1,14633,2843,13410,20000,88,142,0.222,70,2058,146,140,83813000.0,57867000.0,270,Usada
92,4,0.12501849999999592,2,14535,1954,1590,19999,71,98,0.028,52,1415,98,97,9966000.0,857372.0,237,Usada
102,4,0.1423679999999905,1,7824,3184,12960,20000,89,159,0.246,70,1197,163,152,80974000.0,53693000.0,238,Usada
102,4,0.1453559999999925,2,3653,1985,1640,20000,70,99,0.03,53,363,99,99,10258000.0,872875.0,240,Usada
92,4,0.1627007999999961,1,6132,3146,12460,20000,89,157,0.266,71,966,157,157,77870000.0,50832000.0,228,Usada
92,4,0.16568819999999107,2,6356,1954,1630,20000,69,98,0.034,53,626,97,98,10213000.0,867832.0,253,Usada
102,4,0.18302899999999056,1,19149,3018,12800,20000,91,151,0.284,72,2910,127,151,79976000.0,55103000.0,239,Usada
102,4,0.1860202999999956,2,8018,1974,1670,19998,72,99,0.036,54,781,99,97,10442000.0,955956.0,249,Usada
97,4,0.20336119999998914,1,13597,3017,13010,20000,90,151,0.304,72,2048,151,150,81268000.0,56235000.0,225,Usada
92,4,0.20636149999999986,2,10898,1968,1660,19999,69,98,0.038,54,1072,98,98,10395000.0,923424.0,242,Usada
102,4,0.22369399999999473,1,15778,3080,12980,20000,90,154,0.32,73,2404,160,152,81135000.0,54545000.0,365,Usada
102,4,0.22669369999999844,2,3838,1935,1560,19999,69,97,0.04,55,372,96,96,9774000.0,825241.0,270,Usada
102,4,0.24403099999999256,1,6296,3235,13060,20000,89,162,0.336,73,1004,162,159,81608000.0,55359000.0,290,Usada
92,4,0.24702669999999216,2,3376,1963,1440,20000,68,98,0.042,55,340,97,100,9004000.0,686511.0,241,Usada
92,4,0.2643731999999943,1,10311,3381,12280,20000,88,169,0.352,73,1711,172,165,76753000.0,48563000.0,254,Usada
102,4,0.267358999999999,2,8782,1993,1480,20000,70,100,0.044,56,887,98,101,9303000.0,739681.0,280,Usada
92,4,0.28471569999999247,1,2227,3210,12380,20000,89,161,0.364,74,391,158,175,77384000.0,48842000.0,283,Usada
102,4,0.2876842999999951,2,6643,1977,1490,19998,76,99,0.046,56,652,99,98,9369000.0,807158.0,269,Usada
92,4,0.3050477000000029,1,19235,3492,12210,20000,86,175,0.376,74,3342,196,173,76285000.0,47267000.0,246,Usada
92,4,0.30801850000000286,2,11606,1986,1360,20000,66,99,0.048,56,1138,101,98,8551000.0,607544.0,239,Usada
92,4,0.32538369999998906,1,11797,3539,11770,19999,87,177,0.388,74,2176,166,184,73525000.0,44795000.0,266,Usada
92,4,0.32835399999999026,2,0,1910,1290,20000,68,96,0.048,56,1,95,1000,8102000.0,552371.0,379,Usada
92,4,0.34571900000000255,1,5304,3384,10320,20000,85,169,0.398,75,902,168,170,64468000.0,33920000.0,236,Usada
92,4,0.34869049999998936,2,3417,1846,1150,19999,65,92,0.05,57,323,91,94,7191000.0,437757.0,270,Usada
92,4,0.36605729999999426,1,14560,3282,11420,20000,89,164,0.408,75,2345,172,161,71387000.0,41491000.0,325,Usada
102,4,0.36902949999999635,2,17563,1905,1370,19994,68,95,0.05,57,1665,98,94,8596000.0,627788.0,259,Usada
97,4,0.38639099999998905,1,3605,2838,9560,20000,90,142,0.42,75,546,139,151,59772000.0,30868000.0,252,Usada
102,4,0.3893619999999913,2,2481,1803,1470,19999,76,90,0.052,57,255,88,102,9193000.0,786390.0,246,Usada
92,4,0.4067324999999897,1,4706,2553,7290,20000,84,128,0.424,75,576,129,122,45569000.0,17877000.0,204,Usada
102,4,0.40970399999999074,2,9604,905,590,11415,65,79,0.052,57,783,67,81,3706000.0,218262.0,273,Usada
92,4,0.4215509999999938,2,0,40,20,679,62,59,0.052,57,1,57,1000,148993.0,6367.0,441,Usada
92,4,0.4226661999999948,2,2399,437,280,6072,66,72,0.052,57,167,73,69,1765000.0,97904.0,296,Usada
92,4,0.42706799999999134,1,15451,2623,5800,20000,82,131,0.426,75,2024,131,130,36243000.0,11221000.0,267,Usada
92,4,0.4291759999999982,2,3774,548,310,8162,64,67,0.052,57,251,67,66,1964000.0,87420.0,352,Usada
92,4,0.43777679999999464,2,728,96,50,1715,59,56,0.052,57,39,57,53,358223.0,13410.0,333,Usada
92,4,0.43992799999999477,2,221,338,200,5003,64,68,0.052,57,22,66,99,1280000.0,62270.0,273,Usada
92,4,0.44536929999999586,2,3863,465,260,7042,63,66,0.054,57,266,62,68,1637000.0,67725.0,350,Usada
97,4,0.44740349999999296,1,1649,2478,5280,20000,82,124,0.428,75,210,123,127,33036000.0,9479000.0,256,Usada
102,4,0.4528734999999955,2,206,72,40,1152,61,63,0.054,57,18,57,87,267851.0,11794.0,301,Usada
92,4,0.45446269999999345,2,0,29,10,500,59,58,0.054,57,1,56,1000,94581.0,3331.0,449,Usada
