P_FRQ,Mecanizado,Tiempo,CH,RISE,COUN,DURATION,AMP,A_FRQ,RMS,ASL,PCNTS,R_FRQ,I_FRQ,SIG_STRNGTH,ABS_ENERGY,C_FRQ,Herramienta
102,4,1.4353990000000039,1,14965,1451,19982,66,73,0.036,54,1114,67,74,5645000.0,298768.0,338,Nueva
92,4,1.4469047999999987,2,3414,2984,20000,93,149,0.84,81,523,148,153,138373000.0,170577000.0,219,Nueva
92,4,1.4557373000000098,1,2278,405,5464,64,74,0.036,54,200,64,87,1630000.0,88557.0,287,Nueva
102,4,1.4616326000000015,1,4233,446,6167,66,72,0.036,54,310,70,73,1810000.0,99745.0,416,Nueva
92,4,1.4672333000000037,2,6153,2867,20000,91,143,0.852,81,893,142,145,98330000.0,87600000.0,283,Nueva
92,4,1.4682358000000022,1,360,44,650,58,68,0.036,54,29,51,80,140392.0,5364.0,377,Nueva
102,4,1.4694879999999984,1,4043,512,7123,64,72,0.038,54,288,72,71,2052000.0,112507.0,442,Nueva
102,4,1.4770881000000031,1,66,6,244,51,25,0.038,54,2,22,30,28548.0,787.799,426,Nueva
102,4,1.47777880000001,1,142,14,328,55,43,0.038,54,10,21,70,50111.0,1502.0,422,Nueva
107,4,1.4785380000000004,1,2532,475,5980,68,79,0.038,54,204,78,80,2160000.0,153616.0,346,Nueva
102,4,1.485020800000001,1,4816,563,7578,65,74,0.038,54,362,72,75,2380000.0,140658.0,389,Nueva
92,4,1.4875664999999998,2,774,2902,20000,90,145,0.86,81,117,144,151,90916000.0,74305000.0,226,Nueva
102,4,1.4930540000000008,1,3672,514,6729,67,76,0.038,54,282,75,76,2162000.0,136533.0,394,Nueva
92,4,1.5002848000000029,1,3976,553,7077,67,78,0.038,54,302,80,75,2329000.0,147833.0,421,Nueva
92,4,1.507826300000005,1,4333,554,7231,66,77,0.038,54,304,86,70,2373000.0,150325.0,408,Nueva
92,4,1.5081260000000043,2,18298,2880,20000,89,144,0.866,81,2629,147,143,84324000.0,61777000.0,221,Nueva
97,4,1.515504000000007,1,21,2,33,50,61,0.038,54,2,0,95,4971.0,176.297,394,Nueva
97,4,1.5159696000000054,1,4994,529,6927,70,76,0.04,55,378,78,75,2370000.0,162167.0,368,Nueva
102,4,1.5233848000000023,1,3121,533,7157,65,74,0.04,55,187,85,59,2201000.0,128400.0,415,Nueva
92,4,1.5284632999999985,2,3862,2803,20000,89,140,0.874,81,532,140,137,81237000.0,58441000.0,277,Nueva
97,4,1.5309792999999985,1,42,5,55,53,91,0.04,55,3,153,71,10462.0,413.971,435,Nueva
87,4,1.5314666000000017,1,3731,539,6719,67,80,0.04,55,284,85,76,2675000.0,208284.0,419,Nueva
97,4,1.538620800000004,1,0,1,0,50,0,0.04,55,1,0,1000,152.5,166.824,408,Nueva
97,4,1.53905180000001,1,12883,1186,14736,68,80,0.04,55,1043,77,80,5434000.0,376880.0,377,Nueva
102,4,1.5487943000000115,2,745,2914,19998,89,146,0.88,81,114,145,153,75088000.0,52370000.0,285,Nueva
102,4,1.5542204999999996,1,389,208,3329,63,62,0.04,55,31,60,79,820572.0,37184.0,352,Nueva
92,4,1.5579943000000043,1,1647,1581,18771,69,84,0.042,55,156,83,94,7569000.0,564564.0,263,Nueva
92,4,1.5691295000000025,2,4230,2813,20000,86,141,0.872,81,630,138,148,65992000.0,37898000.0,205,Nueva
97,4,1.5772130000000004,1,5460,562,7223,66,78,0.042,55,443,67,81,2406000.0,148789.0,355,Nueva
102,4,1.5848905000000002,1,3209,574,7374,65,78,0.042,55,232,82,72,2441000.0,148321.0,381,Nueva
102,4,1.5894698000000034,2,6582,2729,20000,86,136,0.856,81,897,136,136,53219000.0,25980000.0,216,Nueva
92,4,1.5927245000000028,1,4187,570,7181,66,79,0.042,55,334,78,79,2600000.0,178862.0,383,Nueva
92,4,1.6004357999999996,1,4030,583,7369,67,79,0.042,55,323,77,80,2638000.0,182242.0,415,Nueva
92,4,1.6082490000000007,1,5266,578,7328,68,79,0.042,55,431,71,81,2606000.0,174815.0,388,Nueva
92,4,1.6098190000000017,2,15604,2836,19999,87,142,0.84,81,2171,151,139,61559000.0,33603000.0,213,Nueva
92,4,1.6160123000000084,1,3884,1211,14900,67,81,0.042,55,320,80,82,5615000.0,392934.0,398,Nueva
92,4,1.6301508000000098,2,2999,2670,20000,88,134,0.822,81,399,133,133,55624000.0,29464000.0,378,Nueva
102,4,1.6313490000000002,1,5274,605,7250,68,83,0.044,55,453,76,85,3021000.0,236191.0,400,Nueva
92,4,1.6390520000000066,1,3718,574,7212,65,80,0.044,55,300,78,80,2500000.0,159593.0,414,Nueva
92,4,1.6466970000000032,1,4246,566,7035,66,80,0.044,55,342,80,80,2575000.0,176114.0,383,Nueva
102,4,1.650485500000002,2,0,2681,20000,87,134,0.802,81,1,134,1000,43434000.0,17625000.0,380,Nueva
97,4,1.6543345000000045,1,4355,569,7387,67,77,0.044,55,338,76,77,2543000.0,166131.0,369,Nueva
87,4,1.6621630000000067,1,5289,556,7095,66,78,0.044,55,427,71,80,2544000.0,171724.0,375,Nueva
97,4,1.6697618000000034,1,3859,580,7217,66,80,0.044,55,305,81,79,2528000.0,166545.0,406,Nueva
92,4,1.6708173000000102,2,18379,2641,20000,85,132,0.786,80,2426,132,131,50423000.0,22719000.0,204,Nueva
97,4,1.6774843000000033,1,5333,584,7108,67,82,0.044,55,437,82,81,2900000.0,218499.0,344,Nueva
92,4,1.6850803000000099,1,2929,606,7548,67,80,0.044,55,233,80,79,2910000.0,209233.0,322,Nueva
92,4,1.6911488000000077,2,3492,2573,20000,83,129,0.762,80,418,130,119,45444000.0,18783000.0,200,Nueva
102,4,1.6930778000000117,1,3966,589,7001,67,84,0.044,56,345,80,86,2891000.0,220494.0,331,Nueva
97,4,1.7005248000000108,1,5259,601,7287,67,82,0.044,56,460,69,87,2698000.0,188540.0,385,Nueva
92,4,1.7082785000000058,1,4268,588,7088,67,83,0.044,56,354,83,82,2666000.0,186278.0,330,Nueva
92,4,1.7114798000000064,2,15220,2492,20000,83,125,0.744,80,1918,120,126,38025000.0,13269000.0,204,Nueva
92,4,1.7159253000000092,1,3965,562,7114,67,79,0.044,56,303,82,76,2591000.0,181164.0,376,Nueva
97,4,1.7234861000000024,1,3965,1,7114,50,0,0.044,56,1,0,0,2591000.0,204.436,339,Nueva
92,4,1.7239174999999989,1,3832,537,6728,65,80,0.044,56,293,84,76,2259000.0,137520.0,365,Nueva
87,4,1.731317500000003,1,167,48,755,57,64,0.044,56,11,63,65,153537.0,5544.0,529,Nueva
92,4,1.7318163000000055,2,3056,2498,20000,82,125,0.718,80,395,124,129,33645000.0,10219000.0,248,Nueva
92,4,1.7325123000000104,1,4169,480,5820,65,82,0.044,56,349,79,83,2140000.0,138171.0,323,Nueva
102,4,1.738931100000002,1,315,49,947,59,52,0.044,56,17,50,53,180102.0,6638.0,433,Nueva
102,4,1.7403096000000033,1,2693,495,5734,66,86,0.044,56,242,83,89,2225000.0,151632.0,341,Nueva
92,4,1.7466548000000017,1,381,44,829,60,53,0.044,56,19,55,49,186538.0,8382.0,444,Nueva
87,4,1.7479201000000018,1,3903,486,5926,66,82,0.044,56,329,77,84,2273000.0,156537.0,388,Nueva
102,4,1.752148500000004,2,4965,2434,20000,82,122,0.694,79,596,122,120,33168000.0,10452000.0,222,Nueva
87,4,1.754328000000001,1,491,50,986,62,51,0.044,56,30,40,61,202673.0,8310.0,392,Nueva
92,4,1.755743300000006,1,2684,503,5725,68,88,0.044,56,237,87,88,2528000.0,190906.0,267,Nueva
87,4,1.7619889999999998,1,523,51,804,60,63,0.044,56,31,71,59,186111.0,8674.0,410,Nueva
92,4,1.763227999999998,1,4038,503,5930,67,85,0.044,56,354,78,87,2457000.0,185111.0,311,Nueva
92,4,1.7697761000000014,1,442,49,694,63,71,0.044,56,30,75,67,181689.0,9169.0,369,Nueva
92,4,1.7709006000000045,1,4327,488,5789,67,84,0.044,56,384,71,88,2431000.0,190415.0,335,Nueva
92,4,1.772480299999998,2,671,2349,19983,81,118,0.67,79,86,117,128,27703000.0,7765000.0,229,Nueva
92,4,1.7774478000000045,1,512,42,705,58,60,0.044,56,31,56,60,146187.0,5410.0,419,Nueva
87,4,1.7786411000000015,1,1931,400,4946,65,81,0.044,56,152,82,78,1835000.0,124524.0,334,Nueva
87,4,1.7840313000000094,1,143,36,459,63,78,0.044,56,14,69,97,151280.0,8865.0,304,Nueva
92,4,1.7852643000000086,1,204,32,524,57,61,0.044,56,11,65,53,110349.0,4296.0,399,Nueva
92,4,1.7863213000000115,1,471,54,1039,60,52,0.044,56,21,58,44,208193.0,7995.0,402,Nueva
102,4,1.7877915000000115,1,0,359,4408,68,81,0.044,56,1,81,1000,1716000.0,125913.0,279,Nueva
83,4,1.7928892999999988,1,294,23,635,57,36,0.044,56,12,32,40,94367.0,2845.0,552,Nueva
92,4,1.792978000000005,2,2909,1687,14657,78,115,0.64,79,329,115,113,15266000.0,3192000.0,208,Nueva
102,4,1.7941026000000022,1,540,55,762,62,72,0.044,56,37,81,68,200293.0,10087.0,392,Nueva
92,4,1.7952980000000025,1,1902,308,3521,68,87,0.044,56,169,85,88,1630000.0,138544.0,271,Nueva
87,4,1.7992480000000057,1,0,44,608,61,72,0.044,56,1,70,1000,151585.0,6426.0,381,Nueva
87,4,1.8006713000000047,1,248,23,447,56,51,0.044,56,13,50,52,77897.0,2605.0,535,Nueva
92,4,1.801864100000003,1,1689,354,4537,65,78,0.044,56,115,83,68,1535000.0,95094.0,362,Nueva
97,4,1.8068388000000084,1,64,40,698,61,57,0.044,56,6,53,93,141612.0,5449.0,332,Nueva
102,4,1.808301499999999,2,3294,1647,14845,80,111,0.626,78,360,111,109,14577000.0,2964000.0,266,Nueva
102,4,1.8083033000000057,1,408,32,596,58,54,0.044,56,25,37,61,119743.0,4309.0,473,Nueva
92,4,1.809481500000004,1,4172,461,5764,66,80,0.044,56,352,68,84,2101000.0,140474.0,324,Nueva
87,4,1.815981100000002,1,308,26,543,58,48,0.044,56,19,29,61,100040.0,3348.0,460,Nueva
92,4,1.8171932999999996,1,4083,454,5802,65,78,0.044,56,327,73,80,1985000.0,126807.0,314,Nueva
92,4,1.823758600000005,2,3237,902,8178,76,110,0.614,78,360,109,111,7506000.0,1428000.0,217,Nueva
92,4,1.823794300000003,1,154,15,285,56,53,0.044,56,11,30,71,51606.0,1892.0,522,Nueva
92,4,1.8248443000000094,1,3007,463,5731,65,81,0.044,56,244,80,81,1954000.0,118501.0,331,Nueva
92,4,1.8314838000000009,1,157,11,351,54,31,0.044,56,6,25,38,43371.0,1086.0,642,Nueva
97,4,1.8325408000000039,1,3192,430,5661,68,76,0.044,56,248,73,77,1909000.0,122465.0,360,Nueva
92,4,1.8326021000000026,2,2647,1502,13592,77,111,0.578,78,316,108,119,13280000.0,2611000.0,215,Nueva
92,4,1.8392288000000008,1,220,16,329,54,49,0.044,56,10,55,45,52979.0,1580.0,510,Nueva
92,4,1.8402908000000053,1,1570,381,4759,69,80,0.044,56,111,84,70,1780000.0,123145.0,380,Nueva
97,4,1.8455050000000028,1,28,26,465,60,56,0.044,56,4,50,142,95557.0,3731.0,343,Nueva
136,4,1.8467416000000014,2,62,52,588,64,88,0.578,78,7,85,112,182177.0,10574.0,293,Nueva
92,4,1.8470808000000005,1,11,2,98,50,20,0.044,56,2,0,181,9333.0,281.515,564,Nueva
92,4,1.8479430000000008,2,3772,657,6012,75,109,0.578,78,437,98,115,5295000.0,941010.0,218,Nueva
97,4,1.8481675000000024,1,295,35,575,59,61,0.044,56,20,53,67,128375.0,5324.0,432,Nueva
92,4,1.8491795000000053,1,1715,286,3407,66,84,0.044,56,137,88,79,1310000.0,92767.0,329,Nueva
102,4,1.853033300000007,1,0,43,601,60,72,0.044,56,1,69,1000,148078.0,6762.0,361,Nueva
102,4,1.8544035000000036,2,0,59,666,62,89,0.578,78,1,87,1000,181719.0,8585.0,412,Nueva
97,4,1.8547068000000024,1,198,11,217,52,51,0.044,56,9,105,45,35258.0,1043.0,549,Nueva
92,4,1.8556877999999983,2,185,74,748,67,99,0.564,78,19,97,102,417423.0,40874.0,291,Nueva
87,4,1.8558688000000103,1,338,46,635,60,72,0.044,56,21,84,62,182848.0,9137.0,413,Nueva
92,4,1.8568683000000021,2,1386,516,4832,76,107,0.564,78,163,102,117,3825000.0,648788.0,236,Nueva
92,4,1.8572046000000029,1,1482,234,3181,69,74,0.044,56,112,71,75,1060000.0,72470.0,281,Nueva
97,4,1.8608343000000076,1,270,29,512,57,57,0.044,56,16,53,59,92354.0,3011.0,417,Nueva
136,4,1.8621301000000017,2,4150,602,5938,76,101,0.548,77,409,108,98,4031000.0,605368.0,258,Nueva
102,4,1.863673300000002,1,404,40,613,59,65,0.044,56,25,71,61,150213.0,6789.0,402,Nueva
92,4,1.8647351000000043,1,1712,256,3334,65,77,0.044,56,130,77,75,1147000.0,71561.0,318,Nueva
102,4,1.868814300000011,2,90,21,199,62,106,0.548,77,10,100,111,84180.0,5408.0,296,Nueva
97,4,1.8688259999999985,1,128,12,246,58,49,0.044,56,10,17,78,46299.0,2001.0,359,Nueva
102,4,1.8695013000000102,2,505,80,895,64,89,0.548,77,53,69,104,312015.0,20408.0,276,Nueva
92,4,1.8700457999999998,1,82,13,349,53,37,0.044,56,5,29,60,47794.0,1212.0,626,Nueva
107,4,1.8711190000000073,2,2682,513,4632,75,111,0.528,77,294,112,109,3410000.0,497559.0,241,Nueva
92,4,1.8712633000000096,1,272,32,615,57,52,0.044,56,17,43,62,102724.0,3209.0,410,Nueva
92,4,1.8723123000000044,1,1748,178,2327,64,76,0.044,56,135,74,77,775585.0,48115.0,348,Nueva
92,4,1.8750825000000049,1,6,41,605,62,68,0.044,56,1,66,166,159485.0,8197.0,396,Nueva
97,4,1.8761425000000003,1,358,49,794,58,62,0.044,56,23,59,64,163267.0,5778.0,375,Nueva
102,4,1.8764567999999997,2,0,34,586,61,58,0.528,77,1,56,1000,142039.0,6471.0,386,Nueva
107,4,1.877715600000002,2,98,28,441,59,63,0.528,77,7,61,71,95252.0,3855.0,344,Nueva
97,4,1.8778640000000024,1,102,7,173,53,40,0.044,56,4,42,39,28731.0,796.362,552,Nueva
92,4,1.8788003000000089,2,2911,618,5698,77,108,0.51,77,322,106,110,4063000.0,558428.0,275,Nueva
92,4,1.878922799999998,1,396,53,849,61,62,0.044,55,33,44,83,219082.0,10809.0,386,Nueva
97,4,1.880199300000001,1,1534,254,3273,68,78,0.044,55,116,79,75,1167000.0,80604.0,368,Nueva
97,4,1.8839403000000061,1,308,17,402,54,42,0.044,55,14,32,45,57858.0,1658.0,372,Nueva
92,4,1.8851094999999987,2,0,55,682,69,81,0.494,76,1,79,1000,210176.0,12295.0,326,Nueva
92,4,1.8855977999999993,1,0,1,1,51,1000,0.044,55,1,0,1000,366.0,207.745,518,Nueva
92,4,1.8863628000000006,2,3982,610,5926,74,103,0.494,76,433,91,108,4148000.0,583442.0,236,Nueva
92,4,1.8867328000000043,1,330,40,539,60,74,0.044,55,24,76,72,146736.0,7008.0,374,Nueva
92,4,1.8877056000000039,1,2671,269,3410,67,79,0.044,55,208,82,77,1311000.0,93012.0,343,Nueva
92,4,1.8915805000000034,1,280,43,676,58,64,0.044,55,25,45,89,143259.0,5443.0,400,Nueva
107,4,1.8930229999999995,2,0,38,505,66,75,0.468,76,1,73,1000,123068.0,5954.0,310,Nueva
87,4,1.8931058000000007,1,118,14,331,55,42,0.044,55,4,46,33,51728.0,1420.0,585,Nueva
136,4,1.8942008000000072,2,3620,637,5883,74,108,0.444,75,423,94,116,3933000.0,517396.0,236,Nueva
92,4,1.8942360000000065,1,205,43,656,60,66,0.044,55,8,77,39,147193.0,5859.0,409,Nueva
92,4,1.8954093000000114,1,1949,275,3498,67,79,0.044,55,162,72,83,1238000.0,82857.0,292,Nueva
97,4,1.8993413000000032,1,126,31,527,60,59,0.044,55,11,50,87,128039.0,5776.0,358,Nueva
92,4,1.9006351000000024,2,5185,609,5793,74,105,0.444,75,544,106,104,3946000.0,545785.0,292,Nueva
87,4,1.9007425000000069,1,58,3,74,53,41,0.044,55,2,66,34,9486.0,345.487,621,Nueva
92,4,1.9019995000000023,1,428,50,669,60,75,0.044,55,36,58,84,178090.0,8234.0,427,Nueva
102,4,1.9030998000000068,1,2807,271,3475,66,78,0.044,55,224,70,79,1150000.0,68054.0,327,Nueva
102,4,1.9068645000000117,2,106,67,687,68,98,0.426,75,13,92,122,361517.0,35296.0,250,Nueva
97,4,1.9071978000000058,1,0,24,343,59,70,0.042,55,1,67,1000,78568.0,3043.0,394,Nueva
92,4,1.908273500000007,2,174,33,587,60,56,0.426,75,15,43,86,109312.0,4200.0,360,Nueva
92,4,1.908651000000006,1,65,4,71,51,56,0.042,55,4,0,61,11499.0,392.568,552,Nueva
102,4,1.9094895000000065,2,2881,697,7058,73,99,0.426,75,317,90,110,3685000.0,410242.0,249,Nueva
92,4,1.9097540000000066,1,228,37,491,60,75,0.042,55,20,64,87,118645.0,5124.0,420,Nueva
92,4,1.9107865000000004,1,2059,267,3414,64,78,0.042,55,163,76,79,1107000.0,64420.0,333,Nueva
97,4,1.9146345000000053,1,298,20,505,58,40,0.042,55,10,48,33,81801.0,2583.0,385,Nueva
92,4,1.9169788000000096,2,3028,616,5960,72,103,0.404,75,317,102,104,3303000.0,366665.0,256,Nueva
97,4,1.9175515000000019,1,163,22,368,54,60,0.042,55,12,48,73,65362.0,2112.0,455,Nueva
97,4,1.9185595000000006,1,557,68,859,66,79,0.042,55,45,76,80,356545.0,29132.0,334,Nueva
92,4,1.9198493000000099,1,316,148,2051,67,72,0.042,55,29,68,91,720807.0,49518.0,336,Nueva
87,4,1.9225293000000079,1,317,24,505,56,48,0.042,55,16,42,50,75945.0,2170.0,478,Nueva
92,4,1.9233698000000032,2,0,45,814,61,55,0.404,75,1,54,1000,146553.0,5102.0,448,Nueva
92,4,1.924630300000004,2,4275,603,5910,69,102,0.404,75,455,90,106,2435000.0,201468.0,284,Nueva
92,4,1.9252915000000002,1,145,30,498,56,60,0.042,55,8,62,55,95160.0,3332.0,460,Nueva
92,4,1.9264228000000116,1,274,54,758,62,71,0.042,55,16,78,58,226127.0,12656.0,381,Nueva
92,4,1.9276140000000055,1,231,70,969,64,72,0.042,55,21,66,90,317658.0,20042.0,326,Nueva
97,4,1.929033000000004,1,72,27,497,60,54,0.042,55,6,49,83,104371.0,4151.0,348,Nueva
92,4,1.9303172999999987,1,14,6,63,53,95,0.042,55,2,81,142,11895.0,474.721,619,Nueva
92,4,1.9311454999999995,2,0,22,318,58,69,0.404,75,1,66,1000,66124.0,2590.0,453,Nueva
92,4,1.9320948000000016,2,3510,594,6272,71,95,0.404,75,338,92,96,2439000.0,198472.0,300,Nueva
92,4,1.9330533000000116,1,0,10,263,51,38,0.042,55,1,34,1000,35075.0,907.56,597,Nueva
92,4,1.9341395000000006,1,286,44,767,57,57,0.042,55,17,56,59,153903.0,5432.0,435,Nueva
102,4,1.9353540000000038,1,405,61,753,62,81,0.042,55,33,80,81,237443.0,13495.0,336,Nueva
92,4,1.9365378000000106,1,273,45,627,63,72,0.042,55,21,67,76,174185.0,9015.0,381,Nueva
87,4,1.9380426000000028,1,134,11,231,53,48,0.042,55,8,30,59,34404.0,1036.0,516,Nueva
136,4,1.9390578000000005,2,50,3,60,51,50,0.404,75,2,111,40,8449.0,307.544,286,Nueva
92,4,1.9398063000000008,2,3329,544,6130,67,89,0.372,74,286,92,85,2027000.0,134116.0,313,Nueva
92,4,1.9406688000000116,1,362,38,587,57,65,0.042,55,25,57,69,126636.0,4826.0,545,Nueva
92,4,1.9418508000000116,1,621,59,752,56,78,0.042,55,50,69,80,167171.0,6037.0,409,Nueva
92,4,1.9430385000000001,1,133,48,612,60,78,0.042,55,11,77,82,185043.0,9333.0,348,Nueva
92,4,1.944166100000004,1,139,42,716,59,59,0.042,55,12,51,86,148505.0,5716.0,343,Nueva
92,4,1.9457198000000062,1,55,6,167,54,36,0.042,55,3,26,54,23576.0,678.943,555,Nueva
92,4,1.9466475000000116,2,0,10,220,55,45,0.372,74,1,41,1000,34740.0,1055.0,343,Nueva
102,4,1.9474981000000042,2,4590,503,5976,72,84,0.372,74,402,72,87,2180000.0,189058.0,300,Nueva
92,4,1.9484381000000042,1,230,17,335,59,51,0.042,55,10,66,43,70089.0,2925.0,452,Nueva
92,4,1.9495450000000005,1,476,37,784,61,47,0.042,55,27,32,56,146004.0,5566.0,459,Nueva
92,4,1.950820500000006,1,367,57,766,64,74,0.042,55,34,57,92,266418.0,17729.0,360,Nueva
97,4,1.9520224999999982,1,275,55,667,61,82,0.042,55,25,76,90,219661.0,11857.0,370,Nueva
92,4,1.953355000000002,1,144,13,196,54,66,0.042,55,9,76,62,38156.0,1272.0,540,Nueva
92,4,1.9539093000000065,2,0,21,425,59,49,0.372,74,1,47,1000,70272.0,2357.0,405,Nueva
92,4,1.9551680000000005,2,62,23,504,59,46,0.354,74,4,42,64,82502.0,2899.0,353,Nueva
92,4,1.956104300000007,2,3464,563,5692,71,99,0.354,74,363,89,104,2383000.0,192906.0,269,Nueva
92,4,1.9561363000000114,1,204,23,397,57,58,0.042,55,17,31,83,79148.0,2978.0,432,Nueva
92,4,1.9571686000000028,1,422,43,648,61,66,0.042,55,27,71,63,150182.0,6546.0,391,Nueva
92,4,1.9582505000000054,1,217,66,924,63,71,0.042,55,18,67,82,285815.0,15755.0,317,Nueva
87,4,1.9596125000000058,1,308,52,698,61,74,0.042,55,28,61,90,182726.0,8770.0,390,Nueva
92,4,1.9608823000000086,1,150,11,255,54,43,0.042,55,4,66,26,34770.0,946.296,377,Nueva
102,4,1.9623868000000044,2,116,6,200,55,30,0.354,74,4,24,34,23454.0,678.76,391,Nueva
87,4,1.962677499999998,1,6,1,6,50,167,0.042,55,1,0,166,945.5,109.186,741,Nueva
102,4,1.9630978,2,686,101,1467,64,69,0.354,74,33,87,48,359260.0,17736.0,302,Nueva
87,4,1.963723800000011,1,192,29,488,56,59,0.042,55,10,64,52,93025.0,3187.0,473,Nueva
92,4,1.9648465000000073,1,21,37,785,55,47,0.042,55,3,44,142,132797.0,4003.0,399,Nueva
102,4,1.964994500000003,2,2221,414,4026,71,103,0.338,73,245,93,110,2036000.0,199994.0,278,Nueva
97,4,1.9660808000000003,1,253,65,953,65,68,0.042,55,22,61,86,367525.0,30953.0,298,Nueva
87,4,1.967471500000002,1,164,36,571,62,63,0.042,55,15,51,91,132767.0,5989.0,372,Nueva
83,4,1.9687097999999992,1,110,7,364,52,19,0.042,55,3,15,27,36295.0,787.973,537,Nueva
102,4,1.969482499999998,2,196,12,279,52,43,0.338,73,8,48,40,36722.0,1010.0,337,Nueva
136,4,1.970392799999999,2,233,16,360,58,44,0.338,73,10,47,42,51972.0,1681.0,367,Nueva
102,4,1.9712860000000063,2,3911,527,5313,71,99,0.322,73,392,96,100,2387000.0,203083.0,298,Nueva
102,4,1.9715017999999986,1,211,16,324,56,49,0.042,55,9,61,42,54626.0,1791.0,570,Nueva
102,4,1.9726493000000005,1,341,46,745,58,62,0.042,55,24,54,70,158783.0,6083.0,481,Nueva
92,4,1.9738255000000038,1,0,62,882,64,70,0.042,55,1,69,1000,249917.0,12319.0,419,Nueva
92,4,1.9751518000000061,1,126,46,617,65,75,0.042,55,11,71,87,239730.0,17251.0,330,Nueva
92,4,1.976462600000005,1,0,1,0,50,0,0.042,55,1,0,1000,30.5,98.991,548,Nueva
102,4,1.9772379999999998,2,26,2,109,51,18,0.322,73,1,12,38,10980.0,302.409,411,Nueva
102,4,1.978024000000005,2,3624,579,6314,68,92,0.322,73,308,100,84,2320000.0,168442.0,308,Nueva
92,4,1.9791728000000006,1,169,26,390,57,67,0.042,55,12,63,71,78599.0,2746.0,463,Nueva
97,4,1.9802257999999995,1,371,52,855,61,61,0.042,55,21,64,56,174033.0,6536.0,471,Nueva
92,4,1.9815245000000061,1,286,55,832,62,66,0.042,55,22,60,76,217099.0,11115.0,390,Nueva
87,4,1.9827927999999986,1,221,33,526,60,63,0.042,55,19,45,85,125020.0,5605.0,403,Nueva
92,4,1.9837533000000036,1,84,2,90,51,22,0.042,55,1,166,11,9516.0,337.302,363,Nueva
92,4,1.9843893000000037,1,5,2,10,51,200,0.042,55,1,200,200,2013.0,108.538,311,Nueva
102,4,1.984767000000005,2,28,16,259,57,62,0.308,72,3,56,107,53833.0,1863.0,279,Nueva
102,4,1.9857158000000084,2,276,26,410,58,63,0.308,72,15,82,54,84394.0,3204.0,373,Nueva
102,4,1.9866465000000062,2,588,82,949,61,86,0.308,72,55,74,93,303933.0,16616.0,275,Nueva
92,4,1.9867966000000052,1,250,13,328,55,40,0.042,55,9,51,36,50325.0,1478.0,480,Nueva
92,4,1.988018100000005,1,357,32,642,56,50,0.042,55,19,45,53,110929.0,3568.0,483,Nueva
102,4,1.9880272999999988,2,10069,1144,12319,73,93,0.298,72,965,79,95,5574000.0,504273.0,264,Nueva
92,4,1.9891171000000014,1,324,106,2057,62,52,0.042,55,17,51,52,379084.0,14185.0,392,Nueva
92,4,1.991638100000003,1,324,1,2057,50,0,0.042,55,1,0,3,379084.0,98.136,399,Nueva
87,4,1.99206980000001,1,0,23,445,59,52,0.042,55,1,49,1000,85614.0,2899.0,463,Nueva
92,4,1.994766300000009,1,11,3,20,52,150,0.042,55,2,111,181,4758.0,294.019,529,Nueva
102,4,1.9957840000000004,1,319,43,715,58,60,0.042,55,19,60,59,136792.0,4568.0,455,Nueva
87,4,1.9969274999999982,1,0,124,1896,64,65,0.042,55,1,64,1000,503494.0,24425.0,419,Nueva
92,4,1.9992706000000027,1,0,1,0,50,0,0.042,55,1,0,1000,244.0,152.758,365,Nueva
102,4,2.000789800000007,2,54,7,91,54,77,0.298,72,5,55,92,17233.0,662.411,264,Nueva
102,4,2.001312800000008,2,0,115,1847,65,62,0.298,72,1,61,1000,369965.0,14627.0,371,Nueva
87,4,2.0023920000000004,1,4,7,285,52,25,0.042,55,1,21,250,32635.0,822.884,608,Nueva
92,4,2.0034576000000044,1,243,32,832,57,38,0.042,55,14,30,57,129473.0,3912.0,486,Nueva
102,4,2.0035918000000095,2,2169,455,4995,72,91,0.288,72,226,81,104,2132000.0,182655.0,244,Nueva
92,4,2.0047217999999987,1,370,50,860,61,58,0.04,55,27,46,72,220332.0,10939.0,380,Nueva
92,4,2.006013600000003,1,112,36,524,60,69,0.04,55,6,72,53,121146.0,4752.0,437,Nueva
92,4,2.007044300000004,1,34,6,155,53,39,0.04,55,3,24,88,23394.0,736.426,567,Nueva
102,4,2.009036100000003,2,49,33,726,57,45,0.288,72,4,42,81,112210.0,3507.0,287,Nueva
102,4,2.0102073000000047,2,2445,512,6020,69,85,0.276,71,211,84,86,2404000.0,188092.0,246,Nueva
92,4,2.0102758000000023,1,11,4,116,50,34,0.04,55,2,19,181,11743.0,336.905,677,Nueva
92,4,2.011484800000005,1,5,12,307,54,39,0.04,55,1,36,200,41663.0,1137.0,583,Nueva
92,4,2.0122580000000028,1,528,55,796,60,69,0.04,55,38,63,71,177632.0,6987.0,492,Nueva
92,4,2.0134955000000048,1,54,27,422,57,64,0.04,55,6,57,111,85919.0,3085.0,477,Nueva
102,4,2.0167047999999994,2,216,46,677,60,68,0.276,71,14,69,64,138623.0,5264.0,280,Nueva
92,4,2.0178200000000004,2,3258,553,5987,67,92,0.266,71,312,88,95,2176000.0,144398.0,264,Nueva
102,4,2.0189909999999998,1,150,8,238,54,34,0.04,55,3,57,20,30866.0,888.79,537,Nueva
92,4,2.0197081000000026,1,11,3,22,51,136,0.04,55,2,90,181,4971.0,236.105,615,Nueva
